modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"xiaomi","xiaomi/mimo-v2.5","compose-verify-issues","jsrepl",true,false,3,2,0,23,10,10934,696,3987,0,1,15447,0.001343
"xiaomi","xiaomi/mimo-v2.5","compose-verify-issues","lispfns",true,false,4,3,0,23,10,20178,1191,6025,0,1,26138,0.002452
"xiaomi","xiaomi/mimo-v2.5","incident-branch","jsrepl",true,false,3,2,0,14,10,11093,443,4047,0,1,9278,0.001289
"xiaomi","xiaomi/mimo-v2.5","incident-branch","lispfns",true,false,3,2,0,14,10,10183,318,3655,0,1,9070,0.001158
"xiaomi","xiaomi/mimo-v2.5","open-prs-breakdown","jsrepl",true,false,3,2,0,14,10,14161,374,5645,0,1,14953,0.001592
"xiaomi","xiaomi/mimo-v2.5","open-prs-breakdown","lispfns",true,false,2,1,0,13,10,6228,205,3222,0,1,10382,0.000711
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","jsrepl",true,false,3,2,0,16,10,12000,994,4525,0,1,19218,0.001538
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","lispfns",true,false,4,3,1,15,10,15016,1308,4666,0,1,24708,0.001943
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","jsrepl",true,false,2,1,0,13,10,6302,34,3183,0,1,902,0.000322
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","lispfns",true,false,16,15,13,13,10,58026,705,4963,0,1,60694,0.003035
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","jsrepl",true,false,2,1,0,13,10,6459,99,3337,0,1,1896,0.000342
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","lispfns",true,false,3,2,1,13,10,8993,106,3205,0,1,2147,0.000470
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","jsrepl",true,false,2,1,0,22,10,6703,327,3571,0,1,4229,0.000397
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","lispfns",true,false,4,3,1,23,10,16201,343,5347,0,1,4441,0.000875
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","jsrepl",true,false,2,1,0,13,10,6521,155,3391,0,1,2730,0.000356
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","lispfns",false,false,11,10,10,12,10,35984,939,3954,0,1,12608,0.001978
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","jsrepl",true,false,2,1,0,13,10,6439,121,3313,0,1,2356,0.000345
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","lispfns",false,false,4,3,3,12,10,11849,133,3057,0,1,5505,0.000618
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","jsrepl",true,false,2,1,0,14,10,6483,150,3339,0,1,1978,0.000353
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","lispfns",false,false,7,6,6,12,10,21632,492,3352,0,1,23092,0.001175
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","jsrepl",true,false,2,1,0,22,10,6681,215,3522,0,1,3177,0.000375
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","lispfns",false,false,10,9,6,28,10,33944,665,4057,0,1,11291,0.001824
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","incident-branch","jsrepl",true,false,2,1,0,14,10,6595,184,3401,0,1,3036,0.000365
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","incident-branch","lispfns",false,false,4,3,3,12,10,12121,144,3125,0,1,5594,0.000633
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","open-prs-breakdown","jsrepl",true,false,10,9,8,13,10,40766,1312,6496,0,1,17828,0.002288
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","open-prs-breakdown","lispfns",true,false,3,2,0,13,10,8960,125,3073,0,1,2015,0.000472
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","jsrepl",false,false,25,24,22,13,10,123168,6436,7707,1,1,76435,0.007381
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","lispfns",false,false,18,17,11,15,10,78216,815,5439,0,1,73773,0.004066
"dsflash","deepseek/deepseek-v4-flash","count-open-prs","jsrepl",true,false,2,1,0,13,10,6917,124,3503,0,1,5520,0.000645
"dsflash","deepseek/deepseek-v4-flash","count-open-prs","lispfns",true,false,3,2,0,13,10,9846,173,3385,0,1,12131,0.000917
"dsflash","deepseek/deepseek-v4-flash","sentry-billing-unresolved","jsrepl",true,false,3,2,1,13,10,10695,295,3751,0,1,8132,0.001016
"dsflash","deepseek/deepseek-v4-flash","sentry-billing-unresolved","lispfns",true,false,2,1,0,13,10,6568,183,3423,0,1,6656,0.000624
"dsflash","deepseek/deepseek-v4-flash","merged-prs-open-linear","jsrepl",true,false,4,3,0,32,10,17547,1170,5367,0,1,20201,0.001790
"dsflash","deepseek/deepseek-v4-flash","merged-prs-open-linear","lispfns",true,false,10,11,0,27,10,63548,2402,9142,0,1,50658,0.006152
