modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"glm5","z-ai/glm-5","email-top-error","pyrepl",true,false,4,4,0,14,10,11051,591,3280,0,1,22102,0.007765
"glm5","z-ai/glm-5","email-top-error","jsrepl",true,false,4,4,0,14,10,10852,748,3271,0,1,17445,0.007947
"glm5","z-ai/glm-5","email-top-error","lispfns",true,false,4,6,0,14,10,9851,712,2942,0,1,21084,0.007278
"glm5","z-ai/glm-5","compose-verify-issues","pyrepl",true,false,8,7,0,22,10,25639,1009,3979,0,1,33359,0.017321
"glm5","z-ai/glm-5","compose-verify-issues","jsrepl",true,false,5,5,0,23,10,16616,1080,4625,0,1,25759,0.012043
"glm5","z-ai/glm-5","compose-verify-issues","lispfns",true,false,8,10,0,22,10,22809,1019,3600,0,1,32625,0.015642
"glm5","z-ai/glm-5","incident-branch","pyrepl",true,false,4,5,0,14,10,11776,701,3623,0,1,18223,0.008412
"glm5","z-ai/glm-5","incident-branch","jsrepl",true,false,5,5,0,14,10,13767,743,3262,0,1,19064,0.009687
"glm5","z-ai/glm-5","incident-branch","lispfns",true,false,3,5,0,14,10,7263,633,2801,0,1,14762,0.005573
"glm5","z-ai/glm-5","open-prs-breakdown","pyrepl",true,false,8,7,2,13,10,22855,935,3452,0,1,34087,0.015508
"glm5","z-ai/glm-5","open-prs-breakdown","jsrepl",true,false,4,3,0,13,10,10790,468,3204,0,1,13165,0.007373
"glm5","z-ai/glm-5","open-prs-breakdown","lispfns",true,false,4,3,0,13,10,8906,408,2512,0,1,14172,0.006127
"glm5","z-ai/glm-5","reconcile-ghost-issues","pyrepl",true,false,4,4,0,14,10,12291,786,4059,0,1,18363,0.008884
"glm5","z-ai/glm-5","reconcile-ghost-issues","jsrepl",true,false,5,5,0,15,10,16066,983,4187,0,1,27700,0.011527
"glm5","z-ai/glm-5","reconcile-ghost-issues","lispfns",true,false,5,6,0,14,10,13023,944,3437,0,1,17184,0.009626
"xiaomi","xiaomi/mimo-v2.5","count-open-prs","pyrepl",true,false,5,4,1,13,10,13518,464,2982,0,1,21319,0.001549
"xiaomi","xiaomi/mimo-v2.5","count-open-prs","jsrepl",true,false,3,2,0,13,10,7306,109,2591,0,1,5873,0.000798
"xiaomi","xiaomi/mimo-v2.5","count-open-prs","lispfns",true,false,4,3,0,13,10,9039,218,2492,0,1,9781,0.001010
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","pyrepl",true,false,4,3,0,13,10,10621,461,2965,0,1,44989,0.001244
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","jsrepl",true,false,5,4,1,13,10,13240,359,2999,0,1,31369,0.001491
"xiaomi","xiaomi/mimo-v2.5","sentry-billing-unresolved","lispfns",true,false,5,4,0,13,10,11723,446,2616,0,1,37489,0.001356
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","pyrepl",true,false,6,6,0,22,10,22341,1176,5009,0,1,62224,0.002675
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","jsrepl",true,false,8,8,0,52,10,30764,1219,5041,0,1,131269,0.003572
"xiaomi","xiaomi/mimo-v2.5","merged-prs-open-linear","lispfns",true,false,6,7,0,14,10,16343,1168,3918,0,1,85404,0.002043
"xiaomi","xiaomi/mimo-v2.5","busiest-assignee","pyrepl",true,false,6,5,1,14,10,17776,646,3513,0,1,52038,0.002047
"xiaomi","xiaomi/mimo-v2.5","busiest-assignee","jsrepl",true,false,5,4,0,14,10,14138,630,3326,0,1,57005,0.001661
"xiaomi","xiaomi/mimo-v2.5","busiest-assignee","lispfns",true,false,7,6,1,15,10,17950,736,3070,0,1,72499,0.002091
"xiaomi","xiaomi/mimo-v2.5","high-urgency-triggered","pyrepl",true,false,5,4,0,14,10,14288,662,3488,0,1,56172,0.001686
"xiaomi","xiaomi/mimo-v2.5","high-urgency-triggered","jsrepl",true,false,4,3,0,13,10,10314,374,2880,0,1,25876,0.001188
"xiaomi","xiaomi/mimo-v2.5","high-urgency-triggered","lispfns",true,false,6,5,0,13,10,14658,391,2834,0,1,38653,0.001649
"xiaomi","xiaomi/mimo-v2.5","email-top-error","pyrepl",true,false,7,6,0,15,10,33131,981,7646,0,1,63269,0.003753
"xiaomi","xiaomi/mimo-v2.5","email-top-error","jsrepl",true,false,6,6,1,14,10,17143,732,3334,0,1,78763,0.002005
"xiaomi","xiaomi/mimo-v2.5","email-top-error","lispfns",true,false,4,4,0,14,10,9487,418,2756,0,1,34205,0.001113
"xiaomi","xiaomi/mimo-v2.5","compose-verify-issues","pyrepl",true,false,6,6,0,24,10,21651,1515,4859,0,1,94689,0.002698
"xiaomi","xiaomi/mimo-v2.5","compose-verify-issues","jsrepl",true,false,7,8,1,24,10,22263,1352,4141,0,1,102828,0.002716
"xiaomi","xiaomi/mimo-v2.5","compose-verify-issues","lispfns",false,true,14,16,0,21,10,63563,2485,6073,0,1,150012,0.007370
"xiaomi","xiaomi/mimo-v2.5","incident-branch","pyrepl",true,false,5,6,0,14,10,15786,930,3759,0,1,70358,0.001918
"xiaomi","xiaomi/mimo-v2.5","incident-branch","jsrepl",true,false,6,6,0,14,10,16912,590,3253,0,1,45439,0.001941
"xiaomi","xiaomi/mimo-v2.5","incident-branch","lispfns",true,false,4,5,0,14,10,10064,469,3090,0,1,31107,0.001188
"xiaomi","xiaomi/mimo-v2.5","open-prs-breakdown","pyrepl",true,false,4,3,0,13,10,10855,479,3159,0,1,26940,0.001274
"xiaomi","xiaomi/mimo-v2.5","open-prs-breakdown","jsrepl",true,false,4,3,0,13,10,10557,549,3062,0,1,42902,0.001262
"xiaomi","xiaomi/mimo-v2.5","open-prs-breakdown","lispfns",true,false,4,3,0,13,10,9406,380,2763,0,1,32180,0.001094
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","pyrepl",false,true,5,6,0,18,10,18931,2017,5624,0,1,150002,0.002553
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","jsrepl",true,false,4,4,0,14,10,12280,1992,4075,0,1,149783,0.001847
"xiaomi","xiaomi/mimo-v2.5","reconcile-ghost-issues","lispfns",true,false,7,8,1,15,10,22578,2227,4390,0,1,142638,0.002994
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","pyrepl",true,false,6,5,1,13,10,17415,127,3307,0,1,18687,0.000895
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","jsrepl",true,false,4,3,0,13,10,10472,70,2999,0,1,9861,0.000537
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","count-open-prs","lispfns",true,false,5,4,0,13,10,11412,96,2603,0,1,15543,0.000589
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","pyrepl",true,false,5,4,0,13,10,13405,156,3083,0,1,20223,0.000700
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","jsrepl",true,false,4,3,0,13,10,10073,139,2866,0,1,13095,0.000530
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","lispfns",false,false,5,4,0,13,10,11143,131,2550,0,1,18738,0.000582
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","pyrepl",false,false,7,6,0,14,10,22573,369,4099,0,1,32270,0.001199
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","jsrepl",true,false,5,4,0,14,10,14786,386,3888,0,1,8900,0.000813
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","lispfns",true,false,15,14,6,24,10,50017,1695,5136,0,1,72604,0.002823
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","pyrepl",false,false,7,6,2,13,10,20714,356,3526,0,1,32655,0.001103
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","jsrepl",true,false,13,12,8,13,10,44697,1247,4501,0,1,53963,0.002472
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","busiest-assignee","lispfns",true,false,5,4,0,13,10,11627,189,2797,0,1,18108,0.000617
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","pyrepl",false,false,5,4,0,13,10,13564,167,3130,0,1,21495,0.000710
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","jsrepl",true,false,4,3,0,13,10,10259,177,2986,0,1,16265,0.000547
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","high-urgency-triggered","lispfns",true,false,5,4,0,13,10,11304,174,2621,0,1,15250,0.000598
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","pyrepl",true,false,5,4,0,14,10,13605,226,3195,0,1,15341,0.000723
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","jsrepl",false,false,18,17,13,14,10,82521,2252,7532,0,1,64215,0.004554
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","email-top-error","lispfns",true,false,5,4,0,14,10,11537,289,2756,0,1,4780,0.000632
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","pyrepl",true,false,7,6,0,22,10,22862,242,4106,0,1,4326,0.001189
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","jsrepl",true,false,6,5,0,22,10,17627,210,3521,0,1,3429,0.000921
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","compose-verify-issues","lispfns",true,false,9,8,1,23,10,28686,342,5500,0,1,5584,0.001499
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","incident-branch","pyrepl",true,false,7,6,2,14,10,20989,572,3679,0,1,7766,0.001158
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","incident-branch","jsrepl",false,false,5,4,1,13,10,13680,206,3275,0,1,8335,0.000723
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","incident-branch","lispfns",true,false,9,8,4,17,10,24229,835,3442,0,1,8502,0.001370
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","open-prs-breakdown","pyrepl",false,false,6,5,1,13,10,17903,274,3509,0,1,5019,0.000947
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","open-prs-breakdown","jsrepl",false,false,10,9,7,12,10,33226,1141,4174,0,1,12627,0.001878
