modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","heavy-pr-audit","scratchpad",true,false,4,3,0,2,1,13326,304,3541,0,2,8283,0.000724
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","heavy-pr-audit","lisp",true,false,16,15,14,15,1,89066,3754,7892,0,2,62851,0.005167
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","heavy-pr-audit","both",true,false,8,7,2,4,1,30269,474,4231,0,4,15312,0.001604
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","needle-sweep","scratchpad",false,false,4,3,1,6,3,13878,388,3805,0,2,8792,0.000768
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","needle-sweep","lisp",false,false,3,2,1,6,3,11124,416,3914,0,2,8032,0.000635
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","needle-sweep","both",false,false,2,1,0,3,3,7137,228,3735,0,4,4603,0.000400
"qwen8b","qwen/qwen3-8b","incident-commander","scratchpad",false,true,2,2,0,2,1,6542,9094,3334,0,2,239933,0.004877
"qwen8b","qwen/qwen3-8b","incident-commander","lisp",false,true,5,5,5,13,2,21105,10268,4885,0,2,240003,0.007153
"qwen8b","qwen/qwen3-8b","incident-commander","both",false,true,6,6,6,0,0,26248,7580,5397,0,4,240001,0.006561
"qwen8b","qwen/qwen3-8b","heavy-pr-audit","scratchpad",true,false,3,4,1,3,1,10077,2605,3673,0,2,55703,0.002381
"qwen8b","qwen/qwen3-8b","heavy-pr-audit","lisp",false,true,5,5,5,4,1,20986,6542,4923,0,2,240096,0.005462
"qwen8b","qwen/qwen3-8b","heavy-pr-audit","both",false,false,1,0,0,0,0,3382,1204,3382,0,4,22797,0.000948
"qwen8b","qwen/qwen3-8b","needle-sweep","scratchpad",false,true,1,1,0,3,3,3134,719,3134,0,2,17130,0.000700
"qwen8b","qwen/qwen3-8b","needle-sweep","lisp",false,true,5,5,5,9,3,18907,8601,4073,0,2,167858,0.006139
"qwen8b","qwen/qwen3-8b","needle-sweep","both",false,false,2,3,0,3,3,7120,2767,3718,0,4,56164,0.002100
"deepseek","deepseek/deepseek-v3.2","incident-commander","baseline",false,false,5,3,0,3,2,178815,498,46312,1,367,138016,0.041119
"deepseek","deepseek/deepseek-v3.2","heavy-pr-audit","baseline",true,false,3,2,0,2,1,141761,1311,50611,0,367,43399,0.032913
"deepseek","deepseek/deepseek-v3.2","needle-sweep","baseline",false,false,10,7,0,7,3,358186,1035,48477,2,367,95010,0.082380
"glm","z-ai/glm-4.7-flash","incident-commander","baseline",false,false,8,8,0,8,2,269092,642,47272,2,367,80991,0.016402
"glm","z-ai/glm-4.7-flash","heavy-pr-audit","baseline",false,false,3,2,0,2,2,137858,1760,47202,0,367,52387,0.008975
"glm","z-ai/glm-4.7-flash","needle-sweep","baseline",false,false,2,3,0,3,3,100431,2081,56874,0,367,48876,0.006858
"xiaomi","xiaomi/mimo-v2.5","incident-commander","baseline",true,false,7,6,0,6,5,290668,1655,60784,2,367,59404,0.030984
"xiaomi","xiaomi/mimo-v2.5","heavy-pr-audit","baseline",true,false,2,1,0,1,1,117763,2106,60964,0,367,22466,0.012955
"xiaomi","xiaomi/mimo-v2.5","needle-sweep","baseline",true,false,4,5,1,4,3,175309,333,61042,1,367,31404,0.018501
"minimax","minimax/minimax-m2.5","incident-commander","baseline",false,false,6,6,0,6,5,228044,1630,47814,1,367,60337,0.028148
"minimax","minimax/minimax-m2.5","heavy-pr-audit","baseline",false,false,3,2,0,2,1,135555,1420,47560,0,367,22772,0.016948
"minimax","minimax/minimax-m2.5","needle-sweep","baseline",false,false,5,7,0,7,3,208184,2254,60832,1,367,56708,0.026064
"kimi","moonshotai/kimi-k2.5","incident-commander","baseline",false,false,6,13,0,13,5,184263,1252,38982,1,367,70360,0.071634
"kimi","moonshotai/kimi-k2.5","heavy-pr-audit","baseline",true,false,2,1,0,1,1,73910,1160,38682,0,367,32006,0.030065
"kimi","moonshotai/kimi-k2.5","needle-sweep","baseline",true,false,2,3,0,3,3,86758,1394,51508,0,367,30112,0.035357
"kimi27","moonshotai/kimi-k2.7-code","incident-commander","baseline",false,false,4,6,0,6,5,100178,379,26097,0,367,51742,0.075458
"kimi27","moonshotai/kimi-k2.7-code","heavy-pr-audit","baseline",true,false,2,1,0,1,1,48451,1036,25953,0,367,82519,0.039480
"kimi27","moonshotai/kimi-k2.7-code","needle-sweep","baseline",true,false,2,3,0,3,3,61305,609,38785,0,367,29687,0.047497
"glm5","z-ai/glm-5","incident-commander","baseline",true,false,9,6,0,6,5,324065,775,48330,2,367,69466,0.195927
"glm5","z-ai/glm-5","heavy-pr-audit","baseline",true,false,2,1,0,1,1,93557,1876,48554,0,367,35892,0.059736
"glm5","z-ai/glm-5","needle-sweep","baseline",true,false,2,3,0,3,3,106485,1286,61460,0,367,26201,0.066360
"minimax3","minimax/minimax-m3","incident-commander","baseline",true,false,5,6,0,6,5,175569,1580,45494,1,367,36749,0.054567
"minimax3","minimax/minimax-m3","heavy-pr-audit","baseline",true,false,2,1,0,1,1,87574,1566,45569,0,367,21808,0.028151
"minimax3","minimax/minimax-m3","needle-sweep","baseline",true,false,2,6,3,3,3,100591,1197,58562,0,367,13108,0.031614
"dsflash","deepseek/deepseek-v4-flash","incident-commander","baseline",false,true,14,38,0,38,6,476337,5306,60856,4,367,240023,0.043825
"dsflash","deepseek/deepseek-v4-flash","heavy-pr-audit","baseline",true,false,2,1,0,1,1,88120,1232,45883,0,367,20077,0.008153
"dsflash","deepseek/deepseek-v4-flash","needle-sweep","baseline",true,false,3,5,0,5,3,156866,2046,62313,0,367,39025,0.014486
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","incident-commander","baseline",false,false,11,7,0,7,5,358569,428,46551,3,367,28245,0.018010
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","heavy-pr-audit","baseline",false,false,41,99,0,99,4,1338594,3580,46009,11,367,188763,0.067610
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","needle-sweep","baseline",false,false,11,10,0,10,3,361677,389,47960,3,367,31693,0.018158
"qwen8b","qwen/qwen3-8b","incident-commander","baseline",false,true,1,6,4,5,5,43990,867,43990,0,367,42795,0.005669
"qwen8b","qwen/qwen3-8b","heavy-pr-audit","baseline",true,false,2,1,0,1,1,91942,3061,48046,0,367,145328,0.012410
"qwen8b","qwen/qwen3-8b","needle-sweep","baseline",false,false,2,3,0,3,3,91794,2530,47878,0,367,103527,0.012154
