modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","pyrepl",true,false,8,7,1,4,2,28959,520,4585,0,1,17201,0.001547
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","jsrepl",false,false,9,8,2,4,2,32837,735,4678,0,1,33233,0.001782
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","merged-prs-open-linear","lispfns",true,false,14,13,4,8,2,52302,887,5965,0,1,57430,0.002784
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","open-prs-breakdown","pyrepl",true,false,4,3,0,2,1,10801,179,2978,0,1,12341,0.000574
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","open-prs-breakdown","jsrepl",true,false,3,2,0,1,1,7653,198,2791,0,1,18528,0.000420
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","open-prs-breakdown","lispfns",false,false,7,6,2,1,1,17444,238,2983,0,1,22974,0.000917
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","pyrepl",false,false,7,6,1,4,2,24502,601,4384,0,1,19641,0.001339
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","jsrepl",false,false,6,5,0,4,2,19838,311,4044,0,1,14660,0.001051
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","lispfns",false,false,25,24,20,2,2,95835,2255,5596,1,1,69427,0.005220
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","pyrepl",true,false,5,4,1,2,1,14238,168,3243,0,1,43597,0.000744
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","jsrepl",true,false,4,3,0,2,1,10849,148,3043,0,1,3966,0.000571
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","sentry-billing-unresolved","lispfns",false,false,7,6,2,1,1,18901,205,3239,0,1,16779,0.000984
